GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SATELLITE_COUNT,GPS_ACCURACY (m),GPS_QUALITY,GNSS_POSITION_VALIDITY,SYSTEM_TIME (ms),ACCEL_X (m/s^2),ACCEL_Y (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),RPM,THROTTLE (%),BRAKES (kPa),STEERING (deg),GEAR_NUMBER,COOLANT_TEMPERATURE (°C),OIL_TEMPERATURE (°C),OIL_PRESSURE (kPa),FUEL_PRESSURE (kPa),INTAKE_AIR_TEMPERATURE (°C),MANIFOLD_ABSOLUTE_PRESSURE (kPa),ANALOG_1,ANALOG_2,ANALOG_3,ANALOG_4,DEVICE_TEMPERATURE (°C),DEVICE_BATTERY_TEMPERATURE (°C),RECORDED_SAMPLE_COUNT,MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL,MATH_TURN_NUMBER,MATH_TURN_NUMBER_BRAKE,MATH_TURN_NUMBER_ENTRY,MATH_TURN_NUMBER_EXIT,MATH_DETECTED_RADIUS,MATH_TURN_CENTER_X,MATH_TURN_CENTER_Y,MATH_TURN_DIRECTION,MATH_HEADING,MATH_ACCEL_2D_SUM,MATH_THROTTLE_DIFFERENTIAL,MATH_ELAPSED_TIME,MATH_DELTA_TIME,MATH_DELTA_TIME_DIFFERENTIAL,MATH_DELTA_DISTANCE,MATH_DELTA_DISTANCE_DIFFERENTIAL,MATH_SAMPLE_COUNT,MATH_SAMPLE_PERIOD,MATH_CALC_ACCEL_X,MATH_CALC_ACCEL_Y,MATH_CALC_ACCEL_2D_SUM,MATH_ACCEL_X_QUALITY,MATH_ACCEL_Y_QUALITY,MATH_FILTER_PITCH,MATH_FILTER_ROLL,MATH_ELAPSED_DISTANCE_NORMALIZED,MATH_RPM_SPEED_RATIO,MATH_RPM_SPEED_RATIO_STD_DEV,MATH_RPM_SPEED_RATIO_STD_DEV_GEAR_CHANGE_TH,MATH_CALC_GEAR_CHANGE,MATH_GEAR_NUMBER,MATH_LAP_NUMBER,MATH_LAP_ELAPSED_TIME,MATH_SECTOR_NUMBER,MATH_SECTOR_ELAPSED_TIME,MATH_USER_DEFINED_1,MATH_USER_DEFINED_2,MATH_USER_DEFINED_3,MATH_USER_DEFINED_4
1694016101910.0,-96.769112,40.844315,363.56542836590626,19.481970906685024,10.0,1.6,3.0,1.0,1694016078469.0,-9.904716491699219,-0.09806650131940842,-8.924051284790039,-0.01745329238474369,-0.01745329238474369,-0.48869219422340393,-0.1642153246069223,0.11389168271380451,5465.0,16.0,0.0,-78.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,72.0,69.0,73.0,73.0,0.0,31.0,1116.0,-568881.2978462788,-4792955.589157173,364.1754628199339,-113.32959971576929,-201.85390783287585,-1.2940862128743902,17.96228277962655,-9.020733773191283,4.141711498899818,0.7183288750891981,979.517429485053,17.958221877229953,-1.5237490294550717,-46.97871563533587,-0.01979044046318954,11.0,0.0,0.0,11.0,-46.97871563533587,-570411.8104872915,-4793066.561074807,-1.0,355.86583135069327,9.905201957538246,-5.665395222889021,49401.0,-1040.4978088889038,-103.40352085970042,3.9136591924277964,0.0,1236.0,40.0,-6.052162240044273,4.461711460653348,7.519011699548229,3.8525542516549454,-4.363644959333939,-0.16942403484840785,0.07123660953015545,982.324158278115,280.5157664066085,2.4790614755488383,16.83094598439651,0.0,1.0,3.0,43284.0,6.0,5742.0,2.5,0.0,0.0,0.0
1694016101951.0,-96.769112,40.844326,363.56542836590626,19.40150384006723,10.0,1.6,3.0,1.0,1694016078511.0,-10.100849151611328,-0.19613300263881683,-9.022117614746094,0.0,-0.01745329238474369,-0.5061454772949219,-0.19831442541266317,0.10793093050255052,5465.0,16.0,0.0,-72.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,73.0,69.0,73.0,73.0,0.0,31.0,1117.0,-568881.3575360052,-4792954.877968246,364.17366476736146,-113.38136316416785,-201.1400722078979,-1.262523131672202,17.410624999462105,-8.243563103168329,4.5498212056332585,0.7136893958490045,980.2311188809019,17.407058435341572,-1.99444540472566,-48.531699715245004,-0.037877660485588716,11.0,0.0,0.0,11.0,-48.531699715245004,-568892.89740574,-4792956.417820422,-1.0,354.2994637899011,10.102753176156062,-14.743749779595278,49442.0,-1039.76221217055,-108.21257550446819,3.918323079421117,0.0,1237.0,41.0,-5.795984851866565,5.150870226870429,7.7540250513605455,4.3048642997447635,-4.954737224231613,-0.2035231356541487,0.06527585731890145,983.0469601924749,281.67919585253463,2.3918581306422695,16.90075175115208,0.0,1.0,3.0,43325.0,6.0,5783.0,2.0,0.0,0.0,0.0
1694016101991.0,-96.769112,40.84433038356161,363.5821297351104,19.369659947883445,10.0,1.6,3.0,0.0,1694016078555.9314,-10.42325952368077,-0.19613300263881683,-9.290793011897506,0.009563447810798098,-0.02701674019554179,-0.5061454772949219,-0.2314011828060458,0.10175839820501859,5481.986301243305,15.452054798603058,0.0,-63.232876777648926,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,72.45205479860306,69.0,73.0,73.0,0.0,31.0,0.0,-568881.4625187487,-4792954.127909762,364.1885680839932,-113.47841962974053,-200.38736702501774,-2.426411639316939,18.81762957200408,-7.159859413079521,3.1053276130437735,0.7573698609331536,980.9884887418351,18.93424652332884,-0.4354134245546035,-67.95358560598848,-0.4855471472685869,11.0,0.0,0.0,11.0,-67.95358560598848,-568740.3585373561,-4792936.74891983,-1.0,352.8072539832914,10.425104663873931,-21.560217767670483,49482.0,-1049.4775916664366,-109.28300948487016,3.931553757177521,0.0,1238.0,40.0,-5.540456902543364,3.7972573230321918,6.71683153475372,4.882802621137405,-3.601124320393375,-0.23660989304753133,0.05910332502136952,983.813442571919,283.01923296502326,2.0437023927189455,16.981153977901396,0.0,1.0,3.0,43365.0,6.0,5823.0,2.273972600698457,0.0,0.0,0.0
1694016102024.0,-96.769112,40.844334,363.59590836493095,19.343388736398833,10.0,1.6,3.0,1.0,1694016078593.0,-10.689248085021973,-0.19613300263881683,-9.512450218200684,0.01745329238474369,-0.03490658476948738,-0.5061454772949219,-0.25869775810547735,0.09666605897562491,5496.0,15.0,0.0,-56.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,72.0,69.0,73.0,73.0,0.0,31.0,1118.0,-568881.5675014923,-4792953.343637407,364.20054866124127,-113.57547609542962,-199.60044797230512,-2.941105020881602,23.846031900382403,-6.038629869907956,2.6628124385610015,0.7912676559285976,981.7797563977637,23.97780775541205,4.634419019013219,-131.3624416155891,-1.9214804851394125,11.0,0.0,0.0,11.0,-131.3624416155891,-568989.6892172288,-4792967.5006908905,-1.0,352.76346110915944,10.691047319036148,-21.945116871199154,49515.0,-1064.1636625161846,-110.67228646344401,3.945080196518175,0.0,1239.0,33.0,-5.176597694397743,3.380026381880945,6.182373495014291,5.51265039062423,-3.1838933792421282,-0.26390646834696285,0.05401098579197585,984.6138227463586,284.1280850473769,2.063108698358331,17.047685102842614,0.0,1.0,3.0,43398.0,6.0,5856.0,2.5,0.0,0.0,0.0
1694016102070.0,-96.769112,40.844341,363.56542836590626,19.343388736398833,10.0,1.6,3.0,1.0,1694016078635.0,-10.395049095153809,0.0,-9.70858383178711,0.01745329238474369,-0.03490658476948738,-0.471238911151886,-0.29316914835848695,0.09087987901008485,5496.0,15.0,0.0,-44.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,72.0,69.0,72.0,72.0,0.0,31.0,1119.0,-568881.672484236,-4792952.602132389,364.16827060964414,-113.6725325610023,-198.8562962571159,-2.109923164623425,16.17721119976562,-4.879874464656947,5.6224527287963015,0.7488999048218068,982.5286563025854,16.280432713517538,-3.062956022881295,-80.93060627195335,1.096344246600777,11.0,0.0,0.0,11.0,-80.93060627195335,-568891.4853658765,-4792954.6923905015,-1.0,350.7134066856423,10.395049095153809,-21.46657072380838,49561.0,-1061.6233650393551,-119.34382291520726,3.9555738915803915,0.0,1240.0,46.0,-4.762494049980201,6.384033240496511,7.964749210857879,5.632555045173608,-6.384033240496511,-0.29837785859997246,0.04822480582643578,985.3718351696913,284.1280850473769,2.088530043851716,17.047685102842614,0.0,1.0,3.0,43444.0,6.0,5902.0,1.5,0.0,0.0,0.0
1694016102108.0,-96.769112,40.844349,363.59590836493095,19.352329521578582,10.0,1.6,3.0,1.0,1694016078679.0,-10.002782821655273,0.19613300263881683,-9.70858383178711,0.01745329238474369,-0.05235987901687622,-0.4363323152065277,-0.31913866213388165,0.08636821073018282,5450.0,15.0,0.0,-30.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,72.0,69.0,72.0,72.0,0.0,31.0,1120.0,-568881.8292304279,-4792951.852073906,364.1969525560964,-113.82135247497354,-198.10359107516706,-3.916313525558891,19.80803110391686,-4.732222491966458,4.0505406398919845,0.7662617679979101,983.2949180705833,20.164783368366056,0.8124538467874736,-134.440949323779,-1.4081669224164644,11.0,0.0,0.0,11.0,-134.440949323779,-568758.3099043424,-4792928.36181483,-1.0,348.9931134333889,10.004705509505312,-21.39202641918389,49599.0,-1068.242035504656,-128.24982830457998,3.9646085328852787,0.0,1241.0,38.0,-4.395904947165426,4.609463909272963,6.36954769472711,5.6068778744898475,-4.413330906634146,-0.32434737237536715,0.043713137546533755,986.1472094562,281.61984291984294,1.973857855984852,16.897190575190574,0.0,1.0,3.0,43482.0,6.0,5940.0,1.5,0.0,0.0,0.0
1694016102150.0,-96.769112,40.844357,363.59590836493095,19.392563054887482,10.0,1.6,3.0,1.0,1694016078695.0,-9.120184898376465,0.19613300263881683,-9.610516548156738,0.0,-0.06981316953897476,-0.40142571926116943,-0.3437607520153198,0.08087912997699108,5431.0,15.0,0.0,-14.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,72.0,69.0,72.0,72.0,0.0,31.0,1121.0,-568881.9859766199,-4792951.076355018,364.1951545035239,-113.97017238894477,-197.32522548921406,-3.5433312850294723,18.532513951261837,-3.6926059854925395,3.143761593111141,0.7913969688648247,984.0863150394481,18.842784972972016,-0.5497780819154663,-148.30034252885653,-0.32998555250184614,11.0,0.0,0.0,11.0,-148.30034252885653,-577138.8761013626,-4794530.687457703,-1.0,349.1732428257823,9.122293611548482,-17.098305727871445,49641.0,-1071.9417786548365,-131.93772627471031,3.9674272554938512,0.0,1242.0,42.0,-3.90067741200129,3.759936720884531,5.417786302315089,5.219507486375175,-3.563803718245714,-0.34896946225680536,0.038224056793342016,986.9477189435758,280.0558123559244,1.8466445500254633,16.803348741355464,0.0,1.0,3.0,43524.0,6.0,5982.0,1.5,0.0,0.0,0.0
1694016102190.0,-96.769112,40.84436,363.59590836493095,19.459618943735638,10.0,1.6,3.0,1.0,1694016078736.0,-8.23758602142334,0.29419949650764465,-9.70858383178711,0.0,-0.06981316953897476,-0.3490658402442932,-0.3628468610951257,0.07623712003155474,5431.0,13.0,0.0,2.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,71.0,70.0,72.0,72.0,0.0,31.0,1122.0,-568882.1362523807,-4792950.334850002,364.19335645095146,-114.11252187180799,-196.58107377495617,-3.5587370715802535,18.6037928564474,-3.14710621149435,1.9634468643263236,0.7565794687302988,984.8428945081783,18.91448671825747,-0.5451322254781665,-166.75922290696138,-0.4614720094526213,11.0,0.0,0.0,11.0,-166.75922290696138,-568991.5931882012,-4792972.1860329,-1.0,348.9789061409803,8.242837909609442,-12.164198656439755,49681.0,-1074.261445414355,-132.34269124188046,3.9662790117486253,0.0,1243.0,40.0,-3.4020052649034787,2.4900458690281124,4.215918435204238,4.835580756519861,-2.1958463725204678,-0.36805557133661126,0.033582046847905674,987.713410930817,279.09076820583505,1.9111307072991055,16.745446092350104,0.0,1.0,3.0,43564.0,6.0,6022.0,1.5,0.0,0.0,0.0
1694016102230.0,-96.769119,40.844368,363.59590836493095,19.495382084454654,10.0,1.6,3.0,1.0,1694016078801.0,-7.25692081451416,0.19613300263881683,-9.70858383178711,0.0,-0.0872664600610733,-0.3141592741012573,-0.37735273822087545,0.07071775319805045,5430.0,11.0,0.0,16.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,71.0,70.0,72.0,72.0,0.0,31.0,1123.0,-568882.2865281416,-4792949.6190053895,364.191558398379,-114.2548713546712,-195.86258246470243,-3.5587370715802535,17.962282756343484,-3.5302704572187524,3.3962198037695157,0.731448093620658,985.574342601799,18.28620234051645,-1.2091797439382042,-150.95627708842898,0.3950736454633102,11.0,0.0,0.0,11.0,-150.95627708842898,-568787.5032261516,-4792931.7511658715,-1.0,349.01471252681347,7.25957077676449,-9.791363226588025,49721.0,-1076.5718230368147,-135.38374134920582,3.9665180565556044,0.0,1244.0,40.0,-2.876554356411965,3.782163524379244,4.751770816289174,4.380366458102195,-3.5860305217404274,-0.38256144846236095,0.028062680014401382,988.4539715429486,278.527498280211,1.9878544467716686,16.71164989681266,0.0,1.0,3.0,43604.0,6.0,6062.0,1.5,0.0,0.0,0.0
1694016102270.0,-96.769119,40.844376,363.6263883639556,19.580319543662323,10.0,1.6,3.0,1.0,1694016078815.0,-5.982056617736816,0.09806650131940842,-9.70858383178711,0.01745329238474369,-0.10471975803375244,-0.24434609711170197,-0.38562942233520825,0.06435477369091785,5430.0,10.0,0.0,25.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,31.0,1124.0,-568882.4368039024,-4792948.872227687,364.2202403448312,-114.3972208375344,-195.11315806489438,-3.5587370715802535,18.73560999520123,-3.3154246736105115,3.559196294233235,0.7617478196035691,986.3360904214026,19.043695490089227,-0.536624053573096,-177.56340751562817,-0.6651782606799799,11.0,0.0,0.0,11.0,-177.56340751562817,-568891.8543241193,-4792951.5721442895,-1.0,347.3204484204775,5.982860387514476,-9.60192164200677,49761.0,-1081.8004449559812,-139.22054284175263,3.9587353327438826,0.0,1245.0,40.0,-2.327510260979944,3.7920603146206147,4.449384838906107,3.6545463567568723,-3.6939938133012062,-0.39083813257669375,0.021699700507268792,989.2248318810631,277.31927397260273,2.168853610908356,16.639156438356164,0.0,1.0,3.0,43644.0,6.0,6102.0,0.0,0.0,0.0,0.0
1694016102310.0,-96.769119,40.844379,363.6263883639556,19.44173737337613,10.0,1.6,3.0,1.0,1694016078885.0,-4.805258274078369,0.09806650131940842,-9.70858383178711,0.03490658476948738,-0.10471975803375244,-0.1745329201221466,-0.3883011101114035,0.058236523960610215,5430.0,10.0,0.0,35.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,31.0,1125.0,-568882.6388431116,-4792948.130722672,364.21844229225877,-114.59133376879618,-194.36900635063648,-4.852823281544261,18.6037928564474,-2.9563640629866113,1.1018041118328268,0.7685372666783048,987.1046276880809,19.21343166695762,-0.2283057064185101,-181.32447500816002,-0.09402668731329626,11.0,0.0,0.0,11.0,-181.32447500816002,-568611.4962031922,-4792878.440367843,-1.0,345.4592465681302,4.806258848551507,-9.012666206363889,49801.0,-1087.4710530604061,-136.35256247005537,3.9578624502495297,0.0,1246.0,40.0,-1.7725051995184402,1.2456275158944785,2.1664169937187427,3.032753074559929,-1.14756101457507,-0.39350982035288906,0.015581450776961152,990.0024816662524,279.29602667279835,2.1154013338872772,16.7577616003679,0.0,1.0,3.0,43684.0,6.0,6142.0,0.0,0.0,0.0,0.0
1694016102349.0,-96.769127,40.844387,363.6263883639556,19.477500514095148,10.0,1.6,3.0,1.0,1694016078894.0,-3.4323275089263916,-0.0,-9.806650161743164,0.01745329238474369,-0.10471975803375244,-0.10471975803375244,-0.3862083057864818,0.052119778983575504,5424.0,10.0,0.0,47.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,31.0,1126.0,-568882.840882321,-4792947.3806641875,364.21664423968633,-114.78544670017436,-193.61630116868764,-4.977254650722712,19.300132870483093,-2.3684513940538974,2.028657980972654,0.7767931333128528,987.8814208213937,19.91777264904751,0.4402721349523624,-282.46515728671926,-2.593350827655365,0.0,0.0,0.0,0.0,0.0,2594643585.208775,664478781.7453959,0.0,345.5392386109904,3.4323275089263916,-8.229095594048594,49840.0,-1093.5986882492653,-135.14331460852364,3.9541819284081767,0.0,1247.0,39.0,-1.1547552847798506,2.1052504052934022,2.4011536886911315,2.277572224146541,-2.1052504052934022,-0.3914170160279673,0.009464705799926441,990.7883873180762,278.47515630020655,2.181995101851873,16.708509378012394,0.0,1.0,3.0,43723.0,6.0,6181.0,0.0,0.0,0.0,0.0
1694016102389.0,-96.769127,40.844398,363.6263883639556,19.52220443999392,10.0,1.6,3.0,1.0,1694016078933.0,-2.059396505355835,-0.09806650131940842,-10.1989164352417,0.01745329238474369,-0.0872664600610733,-0.05235987901687622,-0.3787597884450609,0.04637415620981068,5424.0,6.0,0.0,59.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,71.0,72.0,71.0,71.0,0.0,31.0,1127.0,-568883.0429215301,-4792946.630605704,364.2148461871139,-114.97955963131972,-192.8635959867388,-4.852823278633878,18.817629548721015,-1.6029059006219808,2.471560707291434,0.7767931323227465,988.6582139537164,19.419828308068663,-0.10237613192525785,-512.1486228286645,-5.742086638548632,0.0,0.0,0.0,0.0,0.0,-568892.5817517844,-4792950.125931239,0.0,343.63536720017555,2.0617300999289054,-9.29470336002938,49880.0,-1097.0130745128627,-134.6963588539355,3.951776840351188,0.0,1248.0,40.0,-0.507253800294742,2.469959856443897,2.521509093847931,1.552142705061093,-2.3718933551244885,-0.3839684986865465,0.0037190830261616195,991.5742929689098,277.83747561254864,2.31114584590526,16.67024853675292,0.0,1.0,3.0,43763.0,6.0,6221.0,-0.5,0.0,0.0,0.0
1694016102429.0,-96.769134,40.844402,363.6263883639556,19.486441299274905,10.0,1.6,3.0,1.0,1694016078998.0,-0.5883989930152893,-0.29419949650764465,-10.395049095153809,0.0,-0.0872664600610733,0.01745329238474369,-0.3664998067849299,0.0400802886344769,5416.0,5.0,0.0,68.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,71.0,72.0,71.0,71.0,0.0,31.0,1128.0,-568883.2967241877,-4792945.889100688,364.2130481345414,-115.22543601086363,-192.1194442724809,-6.146909488597885,18.6037928564474,-0.6839897926022362,3.913560146207741,0.7837381441552272,989.4419520978716,19.593453603880683,0.10701230460577804,842.138611648872,33.85718086193841,0.0,0.0,0.0,0.0,0.0,-568834.570358145,-4792930.958292198,0.0,342.1702925508801,0.6578500731373054,-10.539282323389779,49920.0,-1101.1518950894606,-137.97668526568808,3.952378613974166,0.0,1249.0,40.0,0.15628238264155467,3.838385455167219,3.841565707568124,0.4321166103737346,-3.5441859586595745,-0.3717085170264154,-0.0025747845491721627,992.367143631576,277.936844230328,2.4123668288983806,16.67621065381968,0.0,1.0,3.0,43803.0,6.0,6261.0,-0.5,0.0,0.0,0.0
1694016102469.0,-96.769134,40.84441,363.6263883639556,19.52220443999392,10.0,1.6,3.0,1.0,1694016079032.0,0.8825985193252563,-0.29419949650764465,-10.296982765197754,0.0,-0.0872664600610733,0.0872664600610733,-0.34894213648406713,0.034028492686963174,5404.0,5.0,0.0,75.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,70.0,72.0,70.0,70.0,0.0,31.0,1129.0,-568883.550526845,-4792945.104828331,364.21125008196896,-115.47131239029113,-191.33252521790564,-6.146909485687502,19.67297636438161,-0.33280335406084094,2.72596892561778,0.8243172439450256,990.2662693418167,20.607931098625638,1.0857266586317174,1092.5347561927683,6.259903613597407,0.0,0.0,0.0,0.0,0.0,-568867.0652140516,-4792941.111455315,0.0,344.1856919732405,0.9303405237118754,-10.333138378696892,49960.0,-1107.5126857411888,-136.65155878063078,3.952491376489524,0.0,1250.0,40.0,0.854173931297719,2.578115997740291,2.715933578479602,0.028424588027537334,-2.2839165012326466,-0.35415084672555264,-0.008626580496685889,993.200573394032,276.81300114495076,2.5442853652585686,16.608780068697044,0.0,1.0,3.0,43843.0,6.0,6301.0,-1.0,0.0,0.0,0.0
1694016102509.0,-96.769134,40.844418,363.6263883639556,19.47303012150527,10.0,1.6,3.0,1.0,1694016079078.0,1.9613300561904907,-0.39226600527763367,-9.806650161743164,0.0,-0.0872664600610733,0.15707963705062866,-0.3278289947863408,0.027824842829751856,5404.0,5.0,0.0,83.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,70.0,72.0,70.0,70.0,0.0,31.0,1130.0,-568883.7590364855,-4792944.320555976,364.2094520293965,-115.67189575266093,-190.5456061642617,-5.014584059244953,19.672976341098547,-0.05895347816060714,2.4490682314388947,0.8115167262650876,991.0777860680818,20.287918156627192,0.8148880351219212,957.3409575909089,-3.379844965046485,0.0,0.0,0.0,0.0,0.0,-568937.897293258,-4792959.1663449025,0.0,345.2970568928606,2.000172044653326,-11.645632171955091,50000.0,-1113.5462512289087,-134.51895039391727,3.9508724333479717,0.0,1251.0,40.0,1.5674135580209383,2.0745444052226416,2.600099950215072,0.39391649816955243,-1.682278399945008,-0.33303770502782637,-0.014830230353897206,994.021202638808,277.5120238751148,2.4313357405210776,16.650721432506884,0.0,1.0,3.0,43883.0,6.0,6341.0,-1.0,0.0,0.0,0.0
1694016102549.0,-96.769142,40.844421,363.65686836298016,19.526674832583797,10.0,1.6,3.0,1.0,1694016079119.0,3.1381280422210693,-0.29419949650764465,-9.610516548156738,0.0,-0.06981316953897476,0.20943951606750488,-0.3029125156132235,0.02291569033260149,5386.0,6.0,0.0,94.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,70.0,72.0,70.0,70.0,0.0,31.0,1131.0,-568883.9675461258,-4792943.579050959,364.23813397584865,-115.87247911503073,-189.8014544500038,-5.014584059244953,18.6037928564474,1.245150891085057,0.7064445833044297,0.7702635650877372,991.8480496331695,19.25658912719343,-0.27008570539036825,339.3557704205794,-15.449629679258237,0.0,0.0,0.0,0.0,0.0,-568826.4017401795,-4792929.113127925,0.0,345.2970569224857,3.1518884740928876,-13.156235491879862,50040.0,-1117.2657021108826,-129.4998603624817,3.950833576781161,0.0,1252.0,40.0,2.24179259483279,0.3981554319734313,2.2768754437292094,0.8963354473882794,-0.10395593546578663,-0.308121225854709,-0.019739382851047572,994.8005787224066,275.82781227106227,2.17432566176405,16.549668736263737,0.0,1.0,3.0,43923.0,6.0,6381.0,-1.0,0.0,0.0,0.0
1694016102589.0,-96.769142,40.844429,363.65686836298016,19.54008601035343,10.0,1.6,3.0,1.0,1694016079136.0,4.11879301071167,-0.39226600527763367,-9.512450218200684,-0.01745329238474369,-0.05235987901687622,0.2617993950843811,-0.27577949173691485,0.018482016457054686,5386.0,5.0,0.0,106.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,69.0,72.0,70.0,70.0,0.0,31.0,1132.0,-568884.1760557661,-4792942.794778604,364.2363359232762,-116.07306247740053,-189.01453539635986,-5.014584059244953,19.672976341098547,1.9983829825390673,1.6945342713404483,0.8115167262351761,992.6595663594046,20.287918155879403,0.7478321455259724,222.68365905049467,-2.9168027842521185,0.0,0.0,0.0,0.0,0.0,-568869.8849206291,-4792940.196863272,0.0,347.50790882529225,4.137430178744261,-14.06594949365026,50080.0,-1122.9305362969608,-126.29444242323477,3.950468990428138,0.0,1253.0,40.0,2.875716575139454,1.2079720833100716,3.119125257919,1.243076435572216,-0.8157060780324379,-0.28098820197840035,-0.024173056726594377,995.6212079671527,275.6385001143903,1.6544526726620954,16.538310006863416,0.0,1.0,3.0,43963.0,6.0,6421.0,-0.5,0.0,0.0,0.0
1694016102630.0,-96.769142,40.844437,363.68734836200485,19.477500514095148,10.0,1.6,3.0,1.0,1694016079199.0,5.001391410827637,-0.5883989930152893,-9.316317558288574,-0.03490658476948738,-0.05235987901687622,0.3141592741012573,-0.2462062131318223,0.013328781872251429,5364.0,5.0,0.0,118.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,69.0,72.0,69.0,69.0,0.0,31.0,1133.0,-568884.3328019581,-4792942.010506247,364.26501786972847,-116.22188239137176,-188.2276163417846,-3.6297539992984835,19.193147672567424,3.181751384615887,0.7430239381623129,0.7997827820695461,993.4593491414741,19.506897123647466,0.029396609552318154,148.25579567938368,-1.8153137407588045,12.0,0.0,12.0,0.0,148.25579567938368,-568926.0272739327,-4792950.814346925,1.0,348.7726607471379,5.0358841745300165,-12.956892094561024,50121.0,-1128.9784897008067,-121.2872464499216,3.9471193664743955,0.0,1254.0,41.0,3.530350414301794,0.295896428984463,3.542728996754706,1.4710409965258426,0.2925025640308263,-0.25141492337330784,-0.029326291311397634,996.4301032677332,275.3946789075052,1.4553810566224947,16.52368073445031,0.0,1.0,3.0,44004.0,6.0,6462.0,-1.5,0.0,0.0,0.0
1694016102669.0,-96.76915,40.844444,363.68734836200485,19.37915187711785,10.0,1.6,3.0,1.0,1694016079237.0,5.8839898109436035,-0.7845320105552673,-9.022117614746094,-0.03490658476948738,-0.06981316953897476,0.36651915311813354,-0.21575315209803686,0.00720506575316391,5356.0,2.0,0.0,128.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,69.0,72.0,69.0,69.0,0.0,31.0,1134.0,-568884.4895481501,-4792941.294661635,364.263219817156,-116.37070230545942,-187.50912503153086,-3.8158952330167475,18.42285410907024,4.3260162209818995,0.37017946596941426,0.7328048021515675,994.1921539436257,18.789866721835065,-0.5892851552827842,103.8291435476229,-1.1391449264554045,12.0,0.0,12.0,0.0,103.8291435476229,-568872.4934026554,-4792939.725964897,1.0,350.3189450079158,5.93606153698511,-13.814079660158004,50160.0,-1130.6097669648734,-116.65846202015776,3.945890021416322,0.0,1255.0,39.0,4.121458424055933,-0.07244605927789824,4.122095095061068,1.7625313868876704,0.7120859512773691,-0.2209618623395224,-0.03545000743048515,997.1720205883958,276.3794841983852,1.3025521357703338,16.582769051903114,0.0,1.0,3.0,44043.0,6.0,6501.0,-1.5,0.0,0.0,0.0
1694016102709.0,-96.76915,40.844452,363.7178283610295,19.464089336325515,10.0,1.6,3.0,1.0,1694016079258.0,6.864655017852783,-0.9806650280952454,-9.120184898376465,-0.03490658476948738,-0.06981316953897476,0.41887903213500977,-0.18187446731334495,0.0003966753737681943,5356.0,0.0,0.0,134.0,0.0,-16.11111111111111,0.0,0.0,0.0,0.0,0.0,69.0,72.0,69.0,69.0,0.0,31.0,1135.0,-568884.6010013248,-4792940.51038928,364.29190176360817,-116.47422920214012,-186.72220597788692,-2.5881724170176312,19.672976341098547,4.3262022403781994,2.174016671278941,0.7921520920995755,994.9843060357254,19.803802302489387,0.3397129661638729,109.34953382008875,0.13800975681164615,12.0,0.0,12.0,0.0,109.34953382008875,5410740845.099262,707117769.7904016,1.0,352.5052219537322,6.934348737369677,-14.614408001917457,50200.0,-1136.7663915129524,-116.94922795831471,3.9412670626932824,0.0,1256.0,40.0,4.702216248917403,1.5404842748286256,4.948123831572643,2.16243876893538,-0.5598192467333802,-0.18708317755483048,-0.04225839780988087,997.9732851990063,275.17341846577864,1.3287513564304057,16.510405107946717,0.0,1.0,3.0,44083.0,6.0,6541.0,-1.5,0.0,0.0,0.0
